Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
17784937825,"Mar 19, 2026, 10:08:13 PM",Evening Run,Run,"",1128,3.64,155.0,6,false,,On Cloudmonster 2 white & blue 🩵,activities/18883921087.fit.gz,,,1128.0,1059.0,3640.0,4.6,3.437,20.0,24.0,142.0,157.0,8.3,-0.2,,,87.0,82.0,155.0,135.0,,228.0,191.0,,,6.0,,,,,,,,,220.0,1130.0,,,0.0,,1.0,3692.3,1773957600.0,1.0,21.4,21.7,6.5,0.38,1017.4,3.7,5.6,226.0,0.0,1773920874.0,1773964448.0,0.0,,25669839.0,0.0,1.0,0.02,52561.7,1.0,,,,,,3.227,0.0,,,,2912.0,0.0,,113.0,190.0,3.487,,,,,,,,,,,,""
17771759364,"Mar 18, 2026, 7:49:02 PM",Afternoon Run,Run,"",3514,8.89,155.0,13,false,,On Cloudmonster 2 white & blue 🩵,activities/18870678138.fit.gz,,,3514.0,2584.0,8890.9,5.0,3.441,79.0,69.0,130.0,160.0,14.3,0.0,,,95.0,83.0,155.0,132.0,,231.0,451.0,,,13.0,,,,,,,,,210.0,3427.0,,,0.0,,1.0,9133.1,1773860400.0,3.0,8.3,1.4,-2.6,0.46,1020.7,5.8,9.8,212.0,0.0,1773834563.0,1773877989.0,0.875,,25669839.0,0.0,1.0,0.95,39018.9,3.0,,,,,,2.53,471.0,,,,7204.0,0.0,,311.0,181.0,3.534,,,,,,,,,,,,""
17734606749,"Mar 15, 2026, 4:18:15 PM",Lunch Run,Run,"",3786,12.88,172.0,65,false,,On Cloudmonster 2 white & blue 🩵,activities/18833384280.fit.gz,,,3786.0,3582.0,12879.8,4.3,3.596,0.0,0.0,0.0,0.0,0.0,0.0,,,85.0,80.0,172.0,150.0,,,699.0,,,65.0,,,,,,,,,,,,,0.0,,1.0,12879.1,,,,,,,,,,,,,,,,25669839.0,,,,,,,,,,,3.402,0.0,,,,9388.0,0.0,,,,,,,,,,,,,,,,""
17712881348,"Mar 13, 2026, 10:35:26 PM",Evening Run,Run,"",714,2.46,163.0,17,false,,On Cloudmonster 2 white & blue 🩵,activities/18811428186.fit.gz,,,714.0,714.0,2467.3,3.72,3.456,0.0,0.0,0.0,0.0,0.0,0.0,,,82.0,79.0,163.0,156.0,,,143.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,2466.9,,,,,,,,,,,,,,,,25669839.0,,,,,,,,,,,3.456,0.0,,,,1890.0,0.0,,,,,,,,,,,,,,,,""
17712892755,"Mar 13, 2026, 9:56:27 PM",Afternoon Run,Run,"",2297,6.52,175.0,36,false,,On Cloudmonster 2 white & blue 🩵,activities/18811439595.fit.gz,,,2297.0,1574.0,6522.8,4.92,4.144,0.0,0.0,0.0,0.0,0.0,0.0,,,88.0,81.0,175.0,142.0,,,327.0,,,36.0,,,,,,,,,,,,,0.0,,1.0,6522.8,,,,,,,,,,,,,,,,25669839.0,,,,,,,,,,,2.84,0.0,,,,3968.0,0.0,,,,,,,,,,,,,,,,""
17712881358,"Mar 13, 2026, 9:39:31 PM",Afternoon Run,Run,"",915,2.42,153.0,5,false,,On Cloudmonster 2 white & blue 🩵,activities/18811428187.fit.gz,,,915.0,915.0,2419.0,5.12,2.644,0.0,0.0,0.0,0.0,0.0,0.0,,,113.0,79.0,153.0,131.0,,,144.0,,,5.0,,,,,,,,,,,,,0.0,,1.0,2419.0,,,,,,,,,,,,,,,,25669839.0,,,,,,,,,,,2.644,0.0,,,,1758.0,0.0,,,,,,,,,,,,,,,,""
17686962186,"Mar 11, 2026, 4:04:04 PM",Lunch Run,Run,"",2384,6.44,173.0,22,false,,On Cloudmonster 2 white & blue 🩵,activities/18785411925.fit.gz,,,2384.0,1878.0,6444.7,4.8,3.432,59.0,60.0,135.0,163.0,23.5,0.1,,,94.0,82.0,173.0,142.0,,227.0,362.0,,,22.0,,,,,,,,,209.0,2386.0,,,0.0,,1.0,6656.7,1773244800.0,8.0,23.6,20.9,18.7,0.74,1009.2,7.5,15.3,224.0,0.0,1773230393.0,1773272780.0,0.75,,25669839.0,0.99,5.0,0.93,19873.2,3.0,,,,,,2.703,441.5,,,,5160.0,0.0,,214.0,180.0,3.545,,,,,,,,,,,,""
17652101539,"Mar 8, 2026, 4:24:58 PM",Lunch Run,Run,"",4603,15.30,167.0,65,false,,On Cloudmonster 2 white & blue 🩵,activities/18750357811.fit.gz,,,4603.0,4177.0,15304.0,5.5,3.664,60.0,57.0,212.0,221.0,13.3,0.0,,,90.0,83.0,167.0,149.0,,245.0,869.0,,,65.0,,,,,,,,,239.0,4525.0,,,0.0,,1.0,15528.1,1772985600.0,1.0,7.7,6.4,1.1,0.63,1016.6,3.9,7.1,231.0,0.0,1772971614.0,1773013466.0,0.625,,25669839.0,0.0,1.0,0.22,19554.0,3.0,,,,,,3.325,0.0,,,,11646.0,0.0,,533.0,206.0,3.718,,,,,,,,,,,,""
17641868954,"Mar 7, 2026, 10:45:03 PM",Afternoon Run,Run,"",2171,6.44,152.0,9,false,,On Cloudmonster 2 white & blue 🩵,activities/18740006408.fit.gz,,,2171.0,1869.0,6445.0,5.3,3.448,8.0,13.0,209.0,216.0,15.4,-0.1,,,94.0,82.0,152.0,134.0,,230.0,332.0,,,9.0,,,,,,,,,222.0,2142.0,,,0.0,,1.0,6518.9,1772920800.0,3.0,17.3,13.3,14.0,0.81,1010.0,5.4,13.5,234.0,0.0,1772885311.0,1772927004.0,0.625,,25669839.0,0.95,5.0,1.0,16562.0,1.0,,,,,,2.969,0.0,,,,5100.0,0.0,,217.0,191.0,3.488,,,,,,,,,,,,""
17629919333,"Mar 6, 2026, 10:50:29 PM",Afternoon Run,Run,"",3230,9.26,160.0,18,false,,On Cloudmonster 2 white & blue 🩵,activities/18727921717.fit.gz,,,3230.0,2750.0,9267.0,4.8,3.37,62.0,59.0,138.0,168.0,15.4,0.0,,,88.0,81.0,160.0,135.0,,225.0,489.0,,,18.0,,,,,,,,,211.0,3232.0,,,0.0,,1.0,9467.8,1772834400.0,2.0,24.3,24.6,17.8,0.67,1016.3,3.0,8.5,191.0,0.0,1772798840.0,1772840485.0,0.625,,25669839.0,0.49,1.0,0.6,26966.9,1.0,,,,,,2.869,0.0,,,,7494.0,0.0,,297.0,182.0,3.443,,,,,,,,,,,,""
17619333886,"Mar 5, 2026, 10:50:36 PM",zwift - tempus fugit in watopia,Virtual Ride,"",2748,25.01,151.0,12,false,,,activities/18717264042.fit.gz,,9.0,2748.0,2748.0,25018.8,11.48,9.104,39.0,0.0,12.6,17.6,2.2,0.0,,,93.0,85.0,151.0,125.0,,144.0,377.0,,,12.0,,,,,,,,,148.0,2749.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.104,0.0,,,,,0.0,,124.0,128.0,,,,0.0,0.0,,,,0.0,,,,""
17607906899,"Mar 5, 2026, 12:39:04 AM",Evening Run,Run,"",253,0.89,146.0,1,false,,On Cloudmonster 2 white & blue 🩵,activities/18705789201.fit.gz,,,253.0,253.0,890.1,3.82,3.518,0.0,0.0,0.0,0.0,0.0,0.0,,,83.0,81.0,146.0,140.0,,,44.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,890.1,,,,,,,,,,,,,,,,25669839.0,,,,,,,,,,,3.518,0.0,,,,680.0,0.0,,,,,,,,,,,,,,,,""
17607820222,"Mar 5, 2026, 12:11:26 AM",Evening Run,Run,"",1384,5.55,171.0,27,false,,On Cloudmonster 2 white & blue 🩵,activities/18705701968.fit.gz,,,1384.0,1384.0,5557.2,4.4,4.015,0.0,0.0,0.0,0.0,0.0,0.0,,,85.0,82.0,171.0,154.0,,,273.0,,,27.0,,,,,,,,,,,,,0.0,,1.0,5556.7,,,,,,,,,,,,,,,,25669839.0,,,,,,,,,,,4.015,0.0,,,,3730.0,0.0,,,,,,,,,,,,,,,,""
17607561697,"Mar 4, 2026, 11:54:18 PM",Evening Run,Run,"",495,1.61,128.0,1,false,,On Cloudmonster 2 white & blue 🩵,activities/18705441570.fit.gz,,,495.0,495.0,1614.3,3.56,3.261,0.0,0.0,0.0,0.0,0.0,0.0,,,84.0,80.0,128.0,115.0,,,63.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,1614.3,,,,,,,,,,,,,,,,25669839.0,,,,,,,,,,,3.261,0.0,,,,1334.0,0.0,,,,,,,,,,,,,,,,""
17592372524,"Mar 3, 2026, 7:28:47 PM",Afternoon Run,Run,"",421,0.60,153.0,0,false,,On Cloudmonster 2 white & blue 🩵,activities/18690278086.fit.gz,,,421.0,112.0,606.0,6.9,5.411,9.0,8.0,152.0,155.0,20.0,0.2,,,111.0,101.0,153.0,115.0,,300.0,43.0,,,0.0,,,,,,,,,157.0,422.0,,,0.0,,1.0,635.1,1772564400.0,3.0,17.9,13.7,13.6,0.76,1019.5,5.9,12.3,210.0,0.0,1772539895.0,1772581097.0,0.5,,25669839.0,0.94,5.0,0.98,21589.4,3.0,,,,,,1.439,0.0,,,,414.0,0.0,,21.0,135.0,5.671,,,,,,,,,,,,""
17592241398,"Mar 3, 2026, 6:27:38 PM",Afternoon Run,Run,"",3374,9.68,155.0,16,false,,On Cloudmonster 2 white & blue 🩵,activities/18690146458.fit.gz,,,3374.0,2948.0,9685.4,4.3,3.285,87.0,85.0,130.0,164.0,16.0,0.0,,,86.0,81.0,155.0,134.0,,222.0,519.0,,,16.0,,,,,,,,,214.0,3324.0,,,0.0,,1.0,9939.3,1772560800.0,3.0,16.2,12.1,12.2,0.77,1020.0,5.2,12.2,203.0,0.0,1772539896.0,1772581096.0,0.5,,25669839.0,0.94,5.0,0.98,21953.0,3.0,,,,,,2.871,30.0,,,,8028.0,0.0,,313.0,184.0,3.372,,,,,,,,,,,,""
17570658915,"Mar 1, 2026, 10:01:16 PM",Afternoon Run,Run,"",2440,7.65,164.0,20,false,,On Cloudmonster 2 white & blue 🩵,activities/18668458952.fit.gz,,,2440.0,2295.0,7652.0,5.1,3.334,36.0,51.0,2.0,44.0,38.5,-0.2,,,94.0,83.0,164.0,143.0,,222.0,433.0,,,20.0,,,,,,,,,218.0,2442.0,,,0.0,,1.0,7836.2,1772402400.0,1.0,3.3,2.4,-6.1,0.5,1026.5,2.7,5.2,17.0,0.0,1772364588.0,1772405234.0,0.375,,25669839.0,0.37,5.0,0.05,33831.0,0.0,,,,,,3.136,0.0,,,,6362.0,0.0,,239.0,188.0,3.414,,,,,,,,,,,,""
17553574728,"Feb 28, 2026, 2:10:59 PM",Morning Run,Run,"",1944,6.44,139.0,7,false,,On Cloudmonster 2 white & blue 🩵,activities/18651185643.fit.gz,,,1944.0,1944.0,6442.4,3.6,3.314,0.0,0.0,0.0,0.0,0.0,0.0,,,82.0,79.0,139.0,125.0,,,282.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,6442.4,,,,,,,,,,,,,,,,25669839.0,,,,,,,,,,,3.314,0.0,,,,5112.0,0.0,,,,,,,,,,,,,,,,""
17525777495,"Feb 26, 2026, 2:08:08 AM",Evening Ride,Ride,"",2701,0,152.0,14,false,,,activities/18623230038.fit.gz,,9.0,2701.0,2701.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,152.0,127.0,,,403.0,,,14.0,0.0,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17525733715,"Feb 26, 2026, 2:08:05 AM",45 min Power Zone Ride with Matt Wilpers,Ride,"Total Output: 348.2 kJ
Leaderboard Rank: 16,397 / 28,857",2700,21.59,,,false,,,activities/18623185970.tcx.gz,,9.0,2700.0,2700.0,21590.1,9.24,7.996,0.0,0.0,0.0,0.0,0.0,0.0,,,112.0,86.0,,,,129.0,473.0,,,,,,,,,,,,135.0,2701.0,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.996,0.0,,,,,0.0,,101.0,116.0,,,,,,,,,,,,,media/49eed5ce-2c23-44b7-b2da-44c4aa1f50a1.jpg
17488341418,"Feb 22, 2026, 8:49:13 PM",Morning Run,Run,"",248,0.80,151.0,2,false,,On Cloudmonster 2 white & blue 🩵,activities/18585675733.fit.gz,,,248.0,248.0,803.0,3.9,3.238,0.0,1.0,23.0,25.0,9.1,0.1,,,84.0,81.0,151.0,140.0,,208.0,47.0,,,2.0,,,,,,,,,203.0,249.0,,,0.0,,1.0,815.3,1771790400.0,1.0,22.3,24.4,17.6,0.75,1009.8,1.6,3.7,339.0,0.0,1771779484.0,1771821245.0,0.125,,25669839.0,0.85,5.0,0.27,32548.0,4.0,,,,,,3.238,0.0,,,,674.0,0.0,,21.0,175.0,3.287,,,,,,,,,,,,""
17488302787,"Feb 22, 2026, 8:23:37 PM",Morning Run,Run,"",1463,5.25,173.0,21,false,,On Cloudmonster 2 white & blue 🩵,activities/18585636921.fit.gz,,,1463.0,1463.0,5250.7,6.2,3.589,5.0,6.0,22.0,25.0,11.8,0.0,,,100.0,84.0,173.0,149.0,,236.0,306.0,,,21.0,,,,,,,,,242.0,1464.0,,,0.0,,1.0,5301.2,1771790400.0,1.0,22.3,24.4,17.6,0.75,1009.8,1.6,3.7,339.0,0.0,1771779484.0,1771821245.0,0.125,,25669839.0,0.85,5.0,0.27,32548.0,4.0,,,,,,3.589,0.0,,,,4118.0,0.0,,177.0,209.0,3.624,,,,,,,,,,,,""
17488092720,"Feb 22, 2026, 8:10:52 PM",Morning Run,Run,"",502,1.61,133.0,1,false,,On Cloudmonster 2 white & blue 🩵,activities/18585425033.fit.gz,,,502.0,498.0,1614.0,4.0,3.241,0.0,1.0,23.0,25.0,8.0,0.0,,,85.0,82.0,133.0,123.0,,216.0,76.0,,,1.0,,,,,,,,,210.0,503.0,,,0.0,,1.0,1624.0,1771790400.0,1.0,22.3,24.4,17.6,0.75,1009.8,1.6,3.7,339.0,0.0,1771779484.0,1771821245.0,0.125,,25669839.0,0.85,5.0,0.27,32548.0,4.0,,,,,,3.215,0.0,,,,1368.0,0.0,,45.0,181.0,3.261,,,,,,,,,,,,""
17478917124,"Feb 22, 2026, 3:30:25 AM",Afternoon Run,Run,"",1890,6.43,,,false,,On Cloudmonster 2 white & blue 🩵,,,,1890.0,1890.0,6437.4,,3.406,,,,,,0.0,,,,,,,,,502.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,25669839.0,,,,,,,,,,,3.406,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17455666829,"Feb 19, 2026, 10:11:31 PM",Lunch Run,Run,"",3624,8.85,155.0,26,false,,On Cloudmonster 2 white & blue 🩵,activities/18552806920.fit.gz,,,3624.0,2963.0,8858.0,4.4,2.99,37.0,30.0,17.0,42.0,47.6,0.2,,,89.0,82.0,155.0,142.0,,199.0,566.0,,,26.0,,,,,,,,,188.0,3613.0,,,0.0,,1.0,9187.3,1771538400.0,8.0,24.3,21.6,15.5,0.58,1016.9,7.9,11.6,88.0,0.0,1771520452.0,1771561981.0,0.125,,25669839.0,0.0,1.0,0.8,34505.8,5.0,,,,,,2.444,7839.5,,,,8094.0,0.0,,263.0,162.0,3.101,,,,,,,,,,,,""
17442559945,"Feb 18, 2026, 6:52:48 PM",Morning Run,Run,"",743,2.41,,,false,,On Cloudmonster 2 white & blue 🩵,,,,743.0,743.0,2414.0,,3.249,,,,,,0.0,,,,,,,,,188.0,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,25669839.0,,,,,,,,,,,3.249,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17443174251,"Feb 18, 2026, 7:53:43 PM",Morning Run,Run,"",485,1.61,154.0,6,false,,On Cloudmonster 2 white & blue 🩵,activities/18540287330.fit.gz,,,485.0,485.0,1614.3,3.64,3.329,0.0,0.0,0.0,0.0,0.0,0.0,,,82.0,80.0,154.0,147.0,,,90.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,1614.3,,,,,,,,,,,,,,,,25669839.0,,,,,,,,,,,3.329,0.0,,,,1298.0,0.0,,,,,,,,,,,,,,,,""
17443035265,"Feb 18, 2026, 7:18:06 PM",Morning Run,Run,"",1803,7.32,171.0,43,false,,On Cloudmonster 2 white & blue 🩵,activities/18540149010.fit.gz,,,1803.0,1803.0,7327.5,4.42,4.064,0.0,0.0,0.0,0.0,0.0,0.0,,,87.0,83.0,171.0,158.0,,,368.0,,,43.0,,,,,,,,,,,,,0.0,,1.0,7327.5,,,,,,,,,,,,,,,,25669839.0,,,,,,,,,,,4.064,0.0,,,,4928.0,0.0,,,,,,,,,,,,,,,,""
17432651584,"Feb 17, 2026, 8:52:27 PM",Morning Run,Run,"",333,0.55,157.0,0,false,,On Cloudmonster 2 white & blue 🩵,activities/18529739174.fit.gz,,,333.0,113.0,550.5,6.4,4.872,3.0,1.0,16.0,19.0,40.0,0.2,,,102.0,95.0,157.0,135.0,,269.0,56.0,,,0.0,,,,,,,,,150.0,334.0,,,0.0,,1.0,566.6,1771358400.0,8.0,23.0,21.5,15.6,0.63,1021.0,8.9,14.5,83.0,0.0,1771347689.0,1771389104.0,0.0,,25669839.0,0.0,1.0,0.12,36127.1,4.0,,,,,,1.653,0.0,,,,478.0,0.0,,15.0,129.0,5.014,,,,,,,,,,,,""
17432302369,"Feb 17, 2026, 8:06:59 PM",Morning Run,Run,"",2461,8.05,162.0,41,false,,On Cloudmonster 2 white & blue 🩵,activities/18529390396.fit.gz,,,2461.0,2388.0,8052.0,4.6,3.372,31.0,34.0,17.0,35.0,16.7,0.0,,,93.0,82.0,162.0,150.0,,227.0,495.0,,,41.0,,,,,,,,,223.0,2463.0,,,0.0,,1.0,8221.2,1771358400.0,8.0,23.0,21.5,15.6,0.63,1021.0,8.9,14.5,83.0,0.0,1771347689.0,1771389104.0,0.0,,25669839.0,0.0,1.0,0.12,36127.1,4.0,,,,,,3.272,0.0,,,,6574.0,0.0,,252.0,192.0,3.443,,,,,,,,,,,,""
17422958024,"Feb 17, 2026, 1:47:23 AM",Afternoon Run,Run,"",1868,6.44,153.0,12,false,,On Cloudmonster 2 white & blue 🩵,activities/18519994426.fit.gz,,,1868.0,1868.0,6442.4,3.88,3.449,0.0,0.0,0.0,0.0,0.0,0.0,,,84.0,79.0,153.0,140.0,,,321.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,6442.4,,,,,,,,,,,,,,,,25669839.0,,,,,,,,,,,3.449,0.0,,,,4940.0,0.0,,,,,,,,,,,,,,,,""
17331831965,"Feb 8, 2026, 3:53:18 PM",Morning Run,Run,"",5418,17.32,165.0,44,false,,On Cloudmonster 2 white & blue 🩵,activities/18428425249.fit.gz,,,5418.0,4991.0,17319.0,4.7,3.47,182.0,185.0,133.0,172.0,18.2,0.0,,,88.0,83.0,165.0,142.0,,236.0,960.0,,,44.0,,,,,,,,,235.0,5296.0,,,0.0,,1.0,17836.4,1770562800.0,3.0,-4.6,-10.1,-10.2,0.65,1029.4,3.8,7.5,104.0,0.0,1770554445.0,1770592413.0,0.625,,25669839.0,0.0,1.0,0.95,29382.5,1.0,,,,,,3.197,99.5,,,,13990.0,0.0,,208.0,119.0,3.574,,,,,,,,,,,,""
17322683606,"Feb 7, 2026, 11:09:03 PM",Evening Run,Run,"",1942,6.53,140.0,7,false,,On Cloudmonster 2 white & blue 🩵,activities/18419141347.fit.gz,,,1942.0,1942.0,6538.9,3.96,3.367,0.0,0.0,0.0,0.0,0.0,0.0,,,85.0,79.0,140.0,127.0,,,292.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,6538.8,,,,,,,,,,,,,,,,25669839.0,,,,,,,,,,,3.367,0.0,,,,5000.0,0.0,,,,,,,,,,,,,,,,""
17307808967,"Feb 6, 2026, 4:34:36 PM",Lunch Run,Run,"",1094,3.68,152.0,9,false,,On Cloudmonster 2 white & blue 🩵,activities/18404115950.fit.gz,,,1094.0,1094.0,3682.0,3.7,3.366,12.0,12.0,139.0,150.0,8.3,0.0,,,87.0,84.0,152.0,144.0,,225.0,213.0,,,9.0,,,,,,,,,224.0,1095.0,,,0.0,,1.0,3722.6,1770393600.0,6.0,0.9,-2.9,-1.3,0.85,1006.9,3.0,8.2,234.0,0.4,1770381776.0,1770419492.0,0.625,,25669839.0,0.41,6.0,0.98,18454.6,2.0,,,,,,3.366,0.0,,,,3086.0,0.0,,39.0,114.0,3.403,,,,,,,,,,,,""
17307596866,"Feb 6, 2026, 3:38:18 PM",Morning Run,Run,"",3092,10.72,167.0,51,false,,On Cloudmonster 2 white & blue 🩵,activities/18403903309.fit.gz,,,3092.0,2943.0,10719.2,8.2,3.642,47.0,52.0,137.0,154.0,23.5,-0.1,,,109.0,86.0,167.0,154.0,,269.0,626.0,,,51.0,,,,,,,,,265.0,3093.0,,,0.0,,1.0,10876.0,1770390000.0,3.0,-1.2,-2.8,-4.0,0.81,1007.3,1.8,3.3,209.0,0.0,1770381775.0,1770419489.0,0.625,,25669839.0,1.0,6.0,1.0,20332.5,1.0,,,,,,3.467,0.0,,,,7692.0,0.0,,156.0,135.0,3.696,,,,,,,,,,,,""
17307596830,"Feb 6, 2026, 2:58:24 PM",Morning Run,Run,"",1094,3.71,152.0,7,false,,On Cloudmonster 2 white & blue 🩵,activities/18403903297.fit.gz,,,1094.0,1094.0,3717.0,3.7,3.398,10.0,16.0,140.0,153.0,8.3,-0.1,,,89.0,84.0,152.0,140.0,,227.0,207.0,,,7.0,,,,,,,,,225.0,1095.0,,,0.0,,1.0,3751.1,1770386400.0,3.0,-2.8,-6.3,-5.1,0.84,1008.2,3.0,6.6,204.0,0.0,1770381776.0,1770419492.0,0.625,,25669839.0,0.65,1.0,0.97,20340.5,0.0,,,,,,3.398,0.0,,,,3072.0,0.0,,39.0,114.0,3.429,,,,,,,,,,,,""
17296586086,"Feb 5, 2026, 3:10:41 PM",Morning Run,Run,"",3153,9.88,159.0,19,false,,On Cloudmonster 2 white & blue 🩵,activities/18392801448.fit.gz,,,3153.0,3049.0,9883.4,4.2,3.242,88.0,90.0,138.0,171.0,15.4,-0.1,,,89.0,83.0,159.0,138.0,,221.0,557.0,,,19.0,,,,,,,,,219.0,3155.0,,,0.0,,1.0,10160.0,1770303600.0,3.0,-9.6,-7.8,-11.5,0.86,1024.8,0.6,0.9,7.0,0.0,1770295444.0,1770333026.0,0.625,,25669839.0,0.0,1.0,0.86,11967.8,1.0,,,,,,3.135,33.5,,,,8538.0,0.0,,108.0,111.0,3.332,,,,,,,,,,,,""
17277827590,"Feb 3, 2026, 11:17:57 PM",Evening Run,Run,"",495,1.63,158.0,10,false,,On Cloudmonster 2 white & blue 🩵,activities/18373903769.fit.gz,,,495.0,493.0,1630.4,3.64,3.307,0.0,0.0,0.0,0.0,0.0,0.0,,,81.0,79.0,158.0,152.0,,,96.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,1630.4,,,,,,,,,,,,,,,,25669839.0,,,,,,,,,,,3.294,0.0,,,,1224.0,0.0,,,,,,,,,,,,,,,,""
17277718400,"Feb 3, 2026, 10:36:43 PM",Afternoon Run,Run,"5x5min on, 2min off @ 6:25 —> 6:05 and ~8:10",2228,8.77,173.0,60,false,,On Cloudmonster 2 white & blue 🩵,activities/18373794959.fit.gz,,,2228.0,2228.0,8775.9,4.34,3.939,0.0,0.0,0.0,0.0,0.0,0.0,,,87.0,81.0,173.0,161.0,,,467.0,,,60.0,,,,,,,,,,,,,0.0,,1.0,8775.1,,,,,,,,,,,,,,,,25669839.0,,,,,,,,,,,3.939,0.0,,,,5868.0,0.0,,,,,,,0.0,0.0,,,,0.0,,,,""
17277338911,"Feb 3, 2026, 10:21:46 PM",Afternoon Run,Run,"",728,2.42,139.0,2,false,,On Cloudmonster 2 white & blue 🩵,activities/18373417068.fit.gz,,,728.0,728.0,2419.0,3.62,3.323,0.0,0.0,0.0,0.0,0.0,0.0,,,84.0,80.0,139.0,129.0,,,112.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,2418.3,,,,,,,,,,,,,,,,25669839.0,,,,,,,,,,,3.323,0.0,,,,1956.0,0.0,,,,,,,,,,,,,,,,""
17277865676,"Feb 3, 2026, 12:00:00 AM",Evening Elliptical,Elliptical,"",2700,7.72,,,false,,,,,,2700.0,2700.0,7724.9,,2.861,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.861,0.0,,,,,0.0,,,,,,,,,,,,,,,,""
17253989690,"Feb 1, 2026, 6:34:30 PM",Afternoon Run,Run,"",4688,14.48,165.0,45,false,,On Cloudmonster 2 white & blue 🩵,activities/18349905135.fit.gz,,,4688.0,4259.0,14488.0,5.1,3.402,145.0,131.0,131.0,166.0,16.7,0.0,,,90.0,84.0,165.0,143.0,,232.0,830.0,,,45.0,,,,,,,,,226.0,4690.0,,,0.0,,1.0,14946.1,1769968800.0,2.0,-5.3,-4.4,-10.2,0.68,1028.9,2.0,3.1,256.0,0.0,1769950053.0,1769987140.0,0.375,,25669839.0,0.0,1.0,0.51,22018.8,2.0,,,,,,3.09,62.5,,,,11950.0,0.0,,171.0,115.0,3.509,,,,,,,,,,,,""
17244247805,"Feb 1, 2026, 12:32:01 AM",Evening Run,Run,"",481,1.61,159.0,8,false,,On Cloudmonster 2 white & blue 🩵,activities/18340028223.fit.gz,,,481.0,481.0,1614.3,3.62,3.356,0.0,0.0,0.0,0.0,0.0,0.0,,,84.0,80.0,159.0,149.0,,,89.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,1614.3,,,,,,,,,,,,,,,,25669839.0,,,,,,,,,,,3.356,0.0,,,,1268.0,0.0,,,,,,,,,,,,,,,,""
17244026732,"Feb 1, 2026, 12:03:02 AM",Evening Run,Run,"",1152,4.83,171.0,35,false,,On Cloudmonster 2 white & blue 🩵,activities/18339805923.fit.gz,,,1152.0,1152.0,4833.0,4.88,4.195,0.0,0.0,0.0,0.0,0.0,0.0,,,86.0,81.0,171.0,164.0,,,245.0,,,35.0,,,,,,,,,,,,,0.0,,1.0,4832.2,,,,,,,,,,,,,,,,25669839.0,,,,,,,,,,,4.195,0.0,,,,3092.0,0.0,,,,,,,,,,,,,,,,""
